Gene,SRR6408410,SRR6408239,SRR6408314
gene-SLC22A7,0.0,0.0,0.0
gene-CRIP3,0.0,0.0,0.0
gene-ZNF318,163.0,8.0,239.0
gene-ABCC10,17.529411764705884,2.176470588235294,0.0
gene-DLK2,0.0,37.0,0.0
gene-TJAP1,27.842105263157894,0.0,13.0
gene-LRRC73,0.0,0.0,0.0
gene-YIPF3,350.0,261.0,308.0
gene-POLR1C,899.3333333333334,297.3333333333333,765.3333333333334
gene-XPO5,1064.0,205.0,1152.0
gene-POLH,52.857142857142854,22.857142857142858,102.0
gene-GTPBP2,4.285714285714286,0.0,44.57142857142857
gene-MAD2L1BP,1951.0,145.0,694.0
gene-RSPH9,1132.3333333333333,135.33333333333334,370.6666666666667
gene-MRPS18A,2666.0,310.0,863.6666666666666
gene-VEGFA,0.0,76.9,105.2
gene-MRPL14,4249.333333333333,642.5,986.0
gene-TMEM63B,297.15384615384613,17.692307692307693,70.0
gene-CAPN11,1.0,0.0,0.0
gene-MYMX,0.5,0.5,0.0
gene-SLC29A1,1293.7142857142858,0.0,383.85714285714283
gene-HSP90AB1,21895.0,2240.0,12707.5
gene-SLC35B2,1270.7777777777778,16.0,401.0
gene-NFKBIE,123.0,0.0,291.0
gene-TMEM151B,0.0,0.0,0.0
gene-TCTE1,0.0,0.0,0.0
gene-AARS2,59.0,3.0,0.0
gene-SPATS1,84.0,1.0,61.0
gene-CDC5L,1389.0,110.0,298.0
gene-SUPT3H,323.3333333333333,35.55555555555556,27.0
gene-RUNX2,20.0,4.0,4.0
gene-CLIC5,2.0,1.7142857142857142,1.1428571428571428
gene-ENPP4,0.0,0.0,0.0
gene-ENPP5,0.0,0.0,85.0
gene-RCAN2,0.8,0.8,2.4
gene-CYP39A1,4.833333333333333,0.8333333333333334,3.5
gene-SLC25A27,58.0,2.0,1.0
gene-TDRD6,0.0,0.0,1.0
gene-PLA2G7,0.0,0.0,1.0
gene-ANKRD66,0.0,0.0,0.0
gene-MEP1A,0.0,1.0,0.0
gene-ADGRF5,0.0,1.0,0.3333333333333333
gene-ADGRF1,0.0,0.6666666666666666,0.0
gene-TNFRSF21,2.0,0.0,0.0
gene-CD2AP,38.5,30.75,82.75
gene-ADGRF2,0.5,0.0,0.0
gene-ADGRF4,0.0,0.0,0.0
gene-OPN5,0.0,0.0,0.0
gene-PTCHD4,4.444444444444445,6.0,2.0
gene-MMUT,5.0,20.0,50.0
gene-CENPQ,0.0,6.0,2.0
gene-GLYATL3,0.0,1.0,1.0
gene-C6orf141,0.0,0.0,0.0
gene-RHAG,0.0,0.0,0.0
gene-CRISP2,0.06666666666666667,0.06666666666666667,0.06666666666666667
gene-CRISP3,0.0,0.0,1.0
gene-PGK2,4.0,0.0,0.0
gene-CRISP1,1.0,0.0,0.0
gene-DEFB114,0.0,0.0,0.0
gene-DEFB113,0.0,0.0,0.0
gene-DEFB110,0.0,0.0,0.0
gene-DEFB112,0.0,0.0,0.0
gene-TFAP2D,0.0,1.0,0.0
gene-TFAP2B,0.0,0.0,0.0
gene-PKHD1,69.0952380952381,45.04761904761905,60.57142857142857
gene-IL17A,0.0,0.0,0.0
gene-IL17F,0.0,0.0,0.0
gene-MCM3,1400.0,317.0,202.0
gene-PAQR8,2.0,4.0,2.0
gene-EFHC1,43.5,18.5,199.0
gene-TRAM2,1.5,18.5,6.5
gene-TMEM14A,1646.0,86.0,430.0
gene-GSTA2,0.5,0.0,0.0
gene-GSTA1,0.0,0.0,0.0
gene-GSTA5,0.0,0.0,0.0
gene-GSTA3,0.0,0.0,0.0
gene-GSTA4,11.0,25.0,56.0
gene-CILK1,78.3076923076923,0.0,17.692307692307693
gene-FBXO9,357.8,35.6,577.6
gene-GCM1,32.5,10.5,13.5
gene-ELOVL5,724.8,48.0,589.2
gene-GCLC,7.0,3.0,0.0
gene-KLHL31,0.0,1.0,0.0
gene-LRRC1,5.75,2.75,5.0
gene-MLIP,38.0,0.0,84.0
gene-TINAG,16.0,10.0,7.0
gene-FAM83B,4.8,1.0,4.4
gene-HCRTR2,5.333333333333333,3.6666666666666665,0.3333333333333333
gene-GFRAL,0.0,0.0,0.0
gene-HMGCLL1,0.0,0.0,0.0
gene-BMP5,4.8,2.4,4.2
gene-COL21A1,2.4545454545454546,2.6363636363636362,3.6363636363636362
gene-DST,167.29268292682926,170.73170731707316,508.9268292682927
gene-BEND6,177.57142857142858,7.142857142857143,60.142857142857146
gene-KIAA1586,4.0,36.0,32.0
gene-ZNF451,437.875,84.875,418.75
gene-BAG2,615.0,49.875,456.0
gene-RAB23,53.0,11.2,194.0
gene-PRIM2,115.875,25.875,344.375
gene-KHDRBS2,2.85,1.9,3.75
gene-MTRNR2L9,162.0,55.0,108.0
gene-LGSN,24.285714285714285,14.0,26.142857142857142
gene-PTP4A1,1945.2666666666667,121.4,4646.866666666667
gene-PHF3,229.88888888888889,11.11111111111111,79.11111111111111
gene-EYS,215.0,50.5,121.0
gene-LOC441155,200.0,21.5,37.0
gene-ADGRB3,11.0,4.0,15.0
gene-LMBRD1,660.5,46.5,701.5
gene-COL19A1,897.3,227.3,194.1
gene-COL9A1,0.875,0.0,2.625
gene-FAM135A,159.3448275862069,23.96551724137931,240.0
gene-SDHAF4,22.0,17.0,14.0
gene-SMAP1,161.7,9.7,16.9
gene-B3GAT2,143.0,2.0,6.0
gene-OGFRL1,61.25,1.0,188.25
gene-RIMS1,2.5652173913043477,0.45652173913043476,2.652173913043478
gene-KCNQ5,601.75,151.0,580.625
gene-LOC112267959,0.0,0.0,0.0
gene-KHDC1L,1.0,0.0,0.0
gene-KHDC1,699.0,44.0,525.0
gene-DPPA5,0.0,0.0,0.0
gene-KHDC3L,0.0,0.0,0.0
gene-OOEP,0.0,0.0,0.0
gene-DDX43,1.0,0.0,0.0
gene-CGAS,12.0,76.0,6.0
gene-MTO1,397.0,22.0,313.0
gene-EEF1A1,15515.0,782.0,5167.0
gene-SLC17A5,4.0,13.0,60.0
gene-CD109,802.0,116.0,2214.0
gene-COL12A1,1.0,1.0,1.0
gene-COX7A2,4395.0,146.0,1196.0
gene-TMEM30A,69.0,57.0,796.0
gene-FILIP1,10.166666666666666,0.8333333333333334,3.5
gene-SENP6,172.66666666666666,39.75,404.0833333333333
gene-MYO6,218.07142857142858,48.357142857142854,315.57142857142856
gene-IMPG1,4.0,1.0,3.0
gene-HTR1B,0.0,0.0,0.0
gene-MEI4,9.0,1.0,45.0
gene-IRAK1BP1,55.0,0.0,2.0
gene-PHIP,217.83333333333334,66.5,62.333333333333336
gene-HMGN3,845.0,126.0,631.0
gene-LCA5,1.0,0.0,0.0
gene-LOC112267857,5.0,7.0,4.0
gene-SH3BGRL2,33.0,4.0,35.0
gene-ELOVL4,2.0,0.0,159.0
gene-TTK,0.0,0.0,167.0
gene-BCKDHB,248.14285714285714,0.7142857142857143,84.0
gene-TENT5A,313.0,127.0,145.0
gene-IBTK,155.0,29.0,191.0
gene-TPBG,0.0,0.0,0.0
gene-UBE3D,209.23076923076923,22.307692307692307,53.0
gene-DOP1A,263.72727272727275,57.72727272727273,198.13636363636363
gene-PGM3,1464.5,194.0,900.0
gene-RWDD2A,136.0,27.0,0.0
gene-ME1,1060.5,110.0,801.5
gene-PRSS35,0.0,0.0,0.0
gene-SNAP91,0.9814814814814815,0.0,0.0
gene-RIPPLY2,8.0,0.0,7.0
gene-CYB5R4,431.0,63.0,720.0
gene-MRAP2,8.25,33.25,0.0
gene-CEP162,52.125,13.25,32.5
gene-TBX18,0.7142857142857143,0.7142857142857143,2.5714285714285716
gene-NT5E,216.0,320.0,146.0
gene-SNX14,128.0,7.7,648.6333333333333
gene-SYNCRIP,2074.0,241.06666666666666,1678.8666666666666
gene-LOC107986532,136.0,8.0,72.0
gene-HTR1E,1.0,0.0,0.0
gene-LOC112267964,2.0,2.0,1.0
gene-CGA,0.0,0.0,0.0
gene-ZNF292,128.75,30.25,287.5
gene-GJB7,2.0,0.5,0.0
gene-SMIM8,29.0,0.0,135.0
gene-C6orf163,1.0,0.0,0.0
gene-CFAP206,2.0,4.0,0.0
gene-SLC35A1,230.0,16.0,66.0
gene-RARS2,387.47058823529414,69.76470588235294,372.70588235294116
gene-ORC3,333.5882352941176,30.058823529411764,223.88235294117646
gene-AKIRIN2,164.0,35.0,229.0
gene-SPACA1,0.0,0.0,0.0
gene-CNR1,0.0,0.0,0.0
gene-RNGTT,515.0,45.0,102.6
gene-PNRC1,47.0,78.0,10.0
gene-PM20D2,17.0,1.1428571428571428,11.0
gene-SRSF12,1.0,1.0,29.666666666666668
gene-GABRR1,0.0,2.0,3.0
gene-GABRR2,14.333333333333334,6.5,4.833333333333333
gene-UBE2J1,1688.3333333333333,90.0,955.3333333333334
gene-RRAGD,720.3333333333334,37.666666666666664,852.3333333333334
gene-ANKRD6,1.7777777777777777,0.3333333333333333,1.9111111111111112
gene-LYRM2,346.0,68.0,448.0
gene-MDN1,905.5,44.0,456.3333333333333
gene-CASP8AP2,38.0,21.0,11.0
gene-GJA10,0.0,0.0,0.0
gene-BACH2,82.9090909090909,79.18181818181819,73.0
gene-MAP3K7,547.8333333333334,39.0,517.5
gene-EPHA7,0.0,1.4545454545454546,0.0
gene-MANEA,10.0,0.0,0.0
gene-FUT9,0.0,0.0,3.0
gene-UFL1,465.0,80.0,521.0
gene-FHL5,0.0,2.0,0.0
gene-GPR63,0.0,0.0,100.33333333333333
gene-NDUFAF4,890.0,129.0,561.0
gene-KLHL32,4.333333333333333,0.47619047619047616,4.380952380952381
gene-MMS22L,13.666666666666666,4.6,267.4
gene-POU3F2,2.0,33.0,10.0
gene-FBXL4,122.71428571428571,1.7142857142857142,471.0
gene-FAXC,221.57142857142858,8.571428571428571,438.42857142857144
gene-COQ3,278.0,15.0,370.0
gene-PNISR,918.5714285714286,156.71428571428572,747.0
gene-TSTD3,101.33333333333333,25.0,166.0
gene-USP45,99.84210526315789,52.26315789473684,386.0
gene-CCNC,578.8,11.4,1323.8
gene-PRDM13,0.0,0.0,41.0
gene-MCHR2,0.0,0.0,0.0
gene-SIM1,1.0,0.0,0.0
gene-ASCC3,248.11111111111111,60.22222222222222,378.8888888888889
gene-GRIK2,132.33333333333334,42.22222222222222,224.0
gene-HACE1,1.0,1.0,132.27272727272728
gene-LIN28B,2.0,2.3333333333333335,2.0
gene-BVES,1.0,19.5,27.25
gene-POPDC3,1382.25,62.75,137.25
gene-PREP,1709.0,8.0,1281.0
gene-PRDM1,25.571428571428573,1.0,0.0
gene-ATG5,489.1666666666667,32.5,501.0
gene-CRYBG1,153.33333333333334,42.666666666666664,3.6666666666666665
gene-RTN4IP1,562.25,39.25,194.0
gene-QRSL1,640.0,68.0,400.0
gene-CD24,0.0,0.0,0.0
gene-MTRES1,45.714285714285715,32.0,151.28571428571428
gene-BEND3,5.0,0.0,186.0
gene-PDSS2,55.5,84.7,57.3
gene-SOBP,181.0,34.7,530.6
gene-SCML4,349.8095238095238,4.0476190476190474,364.1904761904762
gene-SEC63,458.0,46.0,436.5
gene-OSTM1,387.0,49.0,1923.0
gene-NR2E1,0.0,0.0,0.0
gene-SNX3,1225.0,229.0,2060.0
gene-AFG1L,0.8181818181818182,70.81818181818181,169.1818181818182
gene-FOXO3,29.444444444444443,57.666666666666664,35.0
gene-ARMC2,1295.6875,75.9375,294.0625
gene-SESN1,12.0,1.3333333333333333,26.666666666666668
gene-CEP57L1,49.421052631578945,2.8421052631578947,67.89473684210526
gene-CD164,1218.5,242.83333333333334,4070.1666666666665
gene-PPIL6,5.0,15.8,5.7
gene-SMPD2,231.0,4.0,419.2
gene-MICAL1,443.6666666666667,28.0,230.66666666666666
gene-ZBTB24,444.0,11.0,151.0
gene-AK9,13.05,8.45,14.25
gene-FIG4,259.2,0.0,129.0
gene-GPR6,0.0,0.0,0.0
gene-WASF1,545.0,23.0,65.0
gene-CDC40,462.0,25.0,107.0
gene-METTL24,15.0,4.666666666666667,18.666666666666668
gene-DDO,0.0,0.0,76.0
gene-SLC22A16,6.454545454545454,0.0,1.8181818181818181
gene-CDK19,143.25,6.0,139.625
gene-AMD1,2078.5,50.25,940.75
gene-GTF3C6,1129.0,137.0,757.0
gene-RPF2,632.3333333333334,82.0,352.3333333333333
gene-SLC16A10,62.0,1.25,1.0
gene-MFSD4B,172.5,23.0,86.0
gene-REV3L,692.1428571428571,94.14285714285714,756.2142857142857
gene-TRAF3IP2,1432.0,29.25,374.25
gene-FYN,96.8,44.8,171.2
gene-CCN6,0.0,0.0,0.0
gene-TUBE1,39.0,2.0,60.0
gene-FAM229B,920.0,17.0,45.0
gene-LAMA4,1197.25,0.0,168.0
gene-RFPL4B,0.0,0.0,0.0
gene-MARCKS,155.0,102.0,205.0
gene-HDAC2,1142.5,85.5,3079.0
gene-HS3ST5,1.0,0.0,1.0
gene-FRK,338.22222222222223,68.55555555555556,174.11111111111111
gene-NT5DC1,300.5,37.0,415.5
gene-COL10A1,49.4,2.4,7.4
gene-TSPYL4,0.0,0.0,0.0
gene-DSE,841.6,727.7333333333333,261.3333333333333
gene-TSPYL1,24.0,2.0,59.0
gene-CALHM6,0.0,0.0,0.0
gene-TRAPPC3L,1.0,0.0,1.0
gene-CALHM5,0.0,0.0,0.0
gene-CALHM4,0.0,0.0,0.8461538461538461
gene-RWDD1,859.0,140.0,200.0
gene-RSPH4A,0.0,0.3333333333333333,0.0
gene-ZUP1,232.0,0.0,72.0
gene-KPNA5,1.0,3.3636363636363638,48.0
gene-FAM162B,0.0,0.0,0.0
gene-GPRC6A,0.0,2.0,2.0
gene-RFX6,0.0,0.0,0.0
gene-VGLL2,0.0,0.0,0.0
gene-ROS1,1.0,0.7333333333333333,1.7333333333333334
gene-DCBLD1,358.125,0.375,134.0
gene-GOPC,417.0,20.0,24.0
gene-NUS1,166.0,4.0,162.0
gene-SLC35F1,2815.0,408.0,891.0
gene-CEP85L,1311.4615384615386,57.46153846153846,594.0
gene-PLN,0.0,1.0,8.0
gene-MCM9,410.05263157894734,25.526315789473685,236.47368421052633
gene-ASF1A,692.0,42.0,354.0
gene-FAM184A,5.666666666666667,3.3333333333333335,97.66666666666667
gene-MAN1A1,0.0,0.0,1.0
gene-TBC1D32,178.9,1.75,41.15
gene-GJA1,0.0,0.0,2.0
gene-HSF2,146.33333333333334,17.0,70.66666666666667
gene-SERINC1,687.0,38.0,1253.0
gene-PKIB,2.8461538461538463,1.8461538461538463,3.8461538461538463
gene-FABP7,186.75,3.0,47.75
gene-SMPDL3A,242.88888888888889,26.22222222222222,277.0
gene-CLVS2,5.0,4.0,4.0
gene-TRDN,0.6,2.0,0.0
gene-NKAIN2,36.0,15.0,38.0
gene-RNF217,142.5,5.5,17.125
gene-TPD52L1,1001.2857142857143,0.0,514.4285714285714
gene-HDDC2,8970.0,145.0,2500.0
gene-HEY2,1007.0,72.0,169.25
gene-NCOA7,108.47058823529412,4.294117647058823,292.88235294117646
gene-HINT3,241.0,21.0,331.0
gene-TRMT11,376.95238095238096,3.0,358.0
gene-CENPW,1223.75,78.75,380.5
gene-RSPO3,2.0,1.0,3.0
gene-RNF146,166.83333333333334,11.375,182.0
gene-ECHDC1,1541.6153846153845,102.38461538461539,691.7692307692307
gene-SOGA3,53.0,29.0,16.0
gene-KIAA0408,9.0,1.0,7.0
gene-C6orf58,0.0,0.0,0.0
gene-THEMIS,2.5,1.0,1.0
gene-PTPRK,52.45,14.3,11.5
gene-LAMA2,77.25,40.875,24.5
gene-ARHGAP18,325.5,6.5,439.0
gene-TMEM244,0.0,0.0,0.0
gene-L3MBTL3,9.0,3.0,128.0
gene-SAMD3,2.3846153846153846,1.0769230769230769,0.23076923076923078
gene-TMEM200A,1.0,2.142857142857143,0.0
gene-SMLR1,0.0,0.0,0.0
gene-EPB41L2,557.2424242424242,60.666666666666664,300.54545454545456
gene-AKAP7,169.07692307692307,3.6923076923076925,34.30769230769231
gene-ARG1,5.0,0.0,0.0
gene-MED23,579.2,62.13333333333333,0.9333333333333333
gene-ENPP3,4.0,0.0,8.0
gene-OR2A4,0.0,0.0,0.0
gene-CTAGE9,4.0,0.0,5.0
gene-ENPP1,441.0,27.0,30.0
gene-CCN2,0.0,50.0,3.0
gene-MOXD1,2.0,2.0,1.0
gene-STX7,1373.75,28.5,398.75
gene-TAAR9,0.0,0.0,0.0
gene-TAAR8,0.0,0.0,0.0
gene-TAAR6,0.0,0.0,0.0
gene-TAAR5,0.0,0.0,0.0
gene-TAAR2,0.0,0.0,0.0
gene-TAAR1,0.0,0.0,0.0
gene-VNN1,15.0,0.0,9.0
gene-VNN3,0.0,0.0,0.0
gene-VNN2,0.0,0.0,0.0
gene-SLC18B1,155.5,5.0,235.5
gene-RPS12,1827.0,176.0,517.0
gene-EYA4,210.0,42.0,134.6
gene-TCF21,0.0,0.0,0.0
gene-TBPL1,189.5,0.0,82.0
gene-SLC2A12,26.666666666666668,1.0,40.333333333333336
gene-SGK1,3520.8333333333335,238.0,1139.0
gene-ALDH8A1,1.0,1.0,0.0
gene-HBS1L,511.8,39.8,691.6
gene-MYB,38.0,12.0,44.0
gene-AHI1,79.33333333333333,43.733333333333334,232.73333333333332
gene-PDE7B,11.0,3.0,37.0
gene-MTFR2,0.0,1.0,89.0
gene-BCLAF1,592.7777777777778,43.333333333333336,1385.6666666666667
gene-MAP7,24.842105263157894,7.842105263157895,12.842105263157896
gene-MAP3K5,52.0,8.0,3.0
gene-PEX7,2.0,1.0,63.5
gene-SLC35D3,0.0,0.0,0.0
gene-IL20RA,0.0,0.0,1.0
gene-IL22RA2,0.0,1.0,0.0
gene-IFNGR1,274.6666666666667,37.333333333333336,625.0
gene-OLIG3,0.0,0.0,0.0
gene-TNFAIP3,45.0,0.0,248.22222222222223
gene-PERP,703.5,58.0,1309.0
gene-ARFGEF3,11.0,9.0,8.0
gene-PBOV1,0.0,0.0,0.0
gene-SMIM28,0.0,0.0,2.0
gene-HEBP2,631.0,123.0,557.0
gene-NHSL1,523.9444444444445,5.222222222222222,355.22222222222223
gene-CCDC28A,91.5,13.0,22.5
gene-ECT2L,3.75,1.0,23.0
gene-REPS1,761.5454545454545,28.90909090909091,111.0
gene-ABRACL,460.0,46.5,1050.5
gene-HECA,0.0,4.0,24.0
gene-TXLNB,0.5,2.8333333333333335,1.5
gene-CITED2,3.3333333333333335,0.0,6.0
gene-NMBR,1.0,1.0,0.0
gene-GJE1,0.0,0.0,0.0
gene-VTA1,2594.0,56.0,1837.0
gene-ADGRG6,127.5,2.0,186.7
gene-HIVEP2,1.0,9.166666666666666,5.333333333333333
gene-AIG1,30.125,0.6666666666666666,18.125
gene-ADAT2,219.88888888888889,0.0,139.44444444444446
gene-PEX3,570.0,18.0,629.0
gene-FUCA2,1725.0,180.0,1207.0
gene-PHACTR2,153.0,67.5,46.0
gene-LTV1,2844.0,240.0,1091.0
gene-ZC2HC1B,6.0,0.0,1.0
gene-PLAGL1,0.0,0.0,0.0
gene-SF3B5,3080.0,1015.0,483.0
gene-STX11,0.8333333333333334,0.8333333333333334,49.833333333333336
gene-UTRN,33.30769230769231,29.692307692307693,32.46153846153846
gene-EPM2A,197.6,1.1333333333333333,2.0
gene-FBXO30,279.25,7.0,76.0
gene-SHPRH,101.71428571428571,0.0,242.78571428571428
gene-GRM1,7.5,7.333333333333333,3.6666666666666665
gene-RAB32,3850.0,193.0,1922.0
gene-ADGB,200.0,27.0,131.0
gene-STXBP5,1.8333333333333333,17.5,85.83333333333333
gene-SAMD5,90.0,39.0,83.0
gene-SASH1,493.3333333333333,49.5,380.1666666666667
gene-UST,198.66666666666666,17.666666666666668,57.666666666666664
gene-TAB2,4.0,10.0,82.0
gene-SUMO4,2.0,0.0,1.0
gene-ZC3H12D,1.0,3.0,2.0
gene-PPIL4,395.0,27.0,58.0
gene-GINM1,122.0,58.0,391.0
gene-KATNA1,730.2222222222222,43.333333333333336,245.55555555555554
gene-LATS1,12.23076923076923,45.61538461538461,118.6923076923077
gene-NUP43,991.8333333333334,17.166666666666668,144.33333333333334
gene-PCMT1,4227.1,274.7,2670.9
gene-LRP11,172.33333333333334,29.333333333333332,75.0
gene-RAET1E,226.5,4.25,130.25
gene-RAET1G,9.0,0.0,0.0
gene-ULBP2,232.0,0.0,0.0
gene-ULBP1,0.0,0.0,2.0
gene-RAET1L,42.0,0.0,0.0
gene-ULBP3,66.0,4.0,7.0
gene-PPP1R14C,4.5,4.5,0.5
gene-IYD,0.0,1.0,1.0
gene-PLEKHG1,611.0,21.2,201.4
gene-MTHFD1L,832.4074074074074,77.62962962962963,434.55555555555554
gene-AKAP12,53.4,22.6,500.2
gene-ZBTB2,55.75,36.0,222.0
gene-RMND1,449.0,40.0,463.0
gene-ARMT1,223.0,29.0,809.0
gene-CCDC170,10.333333333333334,10.333333333333334,9.333333333333334
gene-ESR1,22.083333333333332,6.333333333333333,4.583333333333333
gene-SYNE1,146.47368421052633,94.73684210526316,18.86842105263158
gene-MYCT1,3.0,0.0,4.0
gene-VIP,0.0,0.0,0.0
gene-FBXO5,110.5,19.0,91.0
gene-MTRF1L,86.0,28.333333333333332,335.3333333333333
gene-RGS17,11.5,2.0,165.5
gene-OPRM1,0.9642857142857143,0.39285714285714285,0.5
gene-IPCEF1,43.0,23.0,47.0
gene-CNKSR3,45.333333333333336,3.1666666666666665,14.166666666666666
gene-SCAF8,24.0,15.0,17.0
gene-TIAM2,41.25,14.75,166.25
gene-TFB1M,132.0,61.5,91.375
gene-CLDN20,29.0,0.0,0.0
gene-NOX3,0.0,1.0,0.0
gene-ARID1B,636.8333333333334,27.75,96.25
gene-TMEM242,357.0,0.0,139.0
gene-ZDHHC14,49.36363636363637,2.8181818181818183,23.454545454545453
gene-SNX9,1739.0,144.66666666666666,532.6666666666666
gene-SYNJ2,158.76923076923077,18.692307692307693,129.15384615384616
gene-SERAC1,24.0,56.8,30.2
gene-GTF2H5,267.0,33.0,143.0
gene-TULP4,436.5,52.5,402.0
gene-TMEM181,299.90909090909093,57.63636363636363,636.9090909090909
gene-DYNLT1,3352.0,76.0,804.0
gene-SYTL3,113.0,29.31578947368421,170.42105263157896
gene-EZR,803.6666666666666,244.66666666666666,686.0
gene-RSPH3,16.0,41.25,0.0
gene-TAGAP,0.0,0.75,0.0
gene-LOC112267968,0.0,0.0,0.0
gene-FNDC1,3.0,7.0,2.0
gene-SOD2,515.2222222222222,257.8888888888889,383.8888888888889
gene-WTAP,195.9,29.1,297.1
gene-ACAT2,1624.0,156.0,2059.5
gene-TCP1,5754.0,394.0,3707.0
gene-MRPL18,1112.0,335.0,558.0
gene-PNLDC1,0.9,0.0,0.0
gene-MAS1,0.0,0.0,0.0
gene-IGF2R,2476.0,620.0,4661.0
gene-SLC22A1,0.0,0.0,0.0
gene-SLC22A2,8.0,1.0,0.0
gene-SLC22A3,2.0,0.8333333333333334,0.8333333333333334
gene-LPA,0.0,0.0,0.0
gene-PLG,0.0,0.0,0.0
gene-MAP3K4,5.0,15.0,0.0
gene-AGPAT4,3.0,0.0,0.0
gene-PRKN,52.857142857142854,24.142857142857142,32.0
gene-PACRG,8.952380952380953,8.904761904761905,12.095238095238095
gene-QKI,473.4166666666667,105.91666666666667,679.75
gene-LOC105378105,0.0,0.0,0.0
gene-C6orf118,0.0,0.0,2.0
gene-PDE10A,29.46153846153846,4.846153846153846,111.61538461538461
gene-TBXT,0.0,0.0,0.0
gene-PRR18,0.0,0.0,0.0
gene-SFT2D1,2107.0,144.0,1067.0
gene-MPC1,855.5555555555555,81.44444444444444,415.77777777777777
gene-RPS6KA2,530.3333333333334,48.5,417.3333333333333
gene-RNASET2,42.833333333333336,20.666666666666668,33.333333333333336
gene-CEP43,434.0,118.0,420.0
gene-CCR6,1.0,0.0,0.0
gene-GPR31,0.0,0.0,0.0
gene-UNC93A,1.5714285714285714,0.0,1.0
gene-TTLL2,0.0,0.0,0.0
gene-AFDN,375.8333333333333,90.11111111111111,43.888888888888886
gene-HGC6.3,0.0,0.0,0.0
gene-KIF25,1.0,1.0,3.0
gene-FRMD1,0.0,0.0,0.0
gene-DACT2,0.0,0.0,0.0
gene-SMOC2,1.0,4.0,2.0
gene-THBS2,0.0,7.2,12.6
gene-LOC105378148,0.0,0.0,1.0
gene-WDR27,59.36363636363637,16.818181818181817,67.0
gene-C6orf120,179.0,88.0,339.0
gene-PHF10,196.0,6.0,291.0
gene-TCTE3,4.0,0.0,41.0
gene-ERMARD,124.0,13.0,8.9375
gene-DLL1,0.0,0.0,0.0
gene-FAM120B,125.0,6.0,78.3
gene-LOC112267971,0.0,0.0,0.0
gene-LOC105378161,0.0,0.0,0.0
gene-PSMB1,7892.0,852.0,4803.0
gene-TBP,250.0,82.0,314.0
gene-PDCD2,510.42857142857144,92.28571428571429,366.0
gene-LOC107986677,3.0,3.0,0.0
gene-LOC101929692,2.0,0.0,0.0
gene-LOC105375112,0.0,0.0,0.0
gene-LOC105375116,0.0,0.0,0.0
gene-FAM20C,0.0,0.0,5.0
gene-FOXL3,0.0,0.0,0.0
gene-PDGFA,1.0,20.0,5.5
gene-PRKAR1B,1630.75,183.0,313.75
gene-DNAAF5,1412.6666666666667,152.66666666666666,462.6666666666667
gene-SUN1,186.27777777777777,3.8472222222222223,153.72222222222223
gene-GET4,806.0,392.0,537.0
gene-ADAP1,19.8,2.2,0.0
gene-COX19,154.0,31.0,146.0
gene-C7orf50,797.4117647058823,191.64705882352942,305.94117647058823
gene-CYP2W1,0.0,0.0,0.0
gene-GPR146,0.0,0.0,59.0
gene-LOC107986755,0.0,0.0,0.0
gene-GPER1,0.0,0.0,30.666666666666668
gene-ZFAND2A,258.0,79.0,181.66666666666666
gene-UNCX,0.0,0.0,0.0
gene-MICALL2,0.0,26.0,0.0
gene-INTS1,180.0,309.6,154.6
gene-MAFK,2.6666666666666665,0.0,0.0
gene-TMEM184A,0.42857142857142855,0.0,0.0
gene-PSMG3,565.0,546.3333333333334,226.33333333333334
gene-ELFN1,269.7142857142857,0.8571428571428571,101.0
gene-MAD1L1,801.8333333333334,449.6666666666667,986.0
gene-MRM2,562.0,125.0,509.0
gene-NUDT1,942.6,645.4,303.8
gene-SNX8,551.4,267.8,730.6
gene-EIF3B,1426.5555555555557,545.6666666666666,880.3333333333334
gene-CHST12,197.8,3.6,96.0
gene-GRIFIN,0.0,0.0,0.0
gene-LFNG,0.0,0.0,2.0
gene-BRAT1,14.2,2.0,275.6
gene-IQCE,0.9285714285714286,184.35714285714286,0.0
gene-TTYH3,171.5,30.0,88.0
gene-AMZ1,238.25,5.25,97.25
gene-GNA12,680.0,29.5,329.75
gene-CARD11,14.0,4.0,11.0
gene-SDK1,8.545454545454545,8.0,4.636363636363637
gene-FOXK1,5.0,28.0,83.0
gene-AP5Z1,31.0,323.0,94.0
gene-RADIL,188.0,8.0,363.0
gene-PAPOLB,16.0,1.0,49.0
gene-MMD2,7.0,4.0,7.0
gene-RBAK-RBAKDN,9.0,13.0,7.0
gene-RBAK,0.0,13.0,7.0
gene-WIPI2,475.375,6.375,145.5
gene-SLC29A4,1.125,1.0,0.0
gene-TNRC18,144.15384615384616,3.923076923076923,31.0
gene-LOC100129484,2.0,2.0,3.0
gene-FBXL18,6.0,3.0,2.3333333333333335
gene-ACTB,74693.0,42006.0,42913.0
gene-FSCN1,1.0,0.0,0.0
gene-LOC107986762,11.0,3.0,5.0
gene-RNF216,216.55555555555554,56.22222222222222,233.88888888888889
gene-OCM,1.0,1.0,0.0
gene-CCZ1,175.0,22.0,185.0
gene-RSPH10B,1.0,1.9166666666666667,3.9166666666666665
gene-PMS2,193.2941176470588,0.0,195.7058823529412
gene-AIMP2,4567.888888888889,93.11111111111111,1331.6666666666667
gene-EIF2AK1,1743.6666666666667,55.666666666666664,1032.0
gene-ANKRD61,0.0,0.0,0.0
